Fourteenth Arrival,Atlantic Arrival,Traffic Light,14 Green Light,14 Red Light,Num Cars N14E,Num Cars S14E,Num Cars EN14W,Num Cars ES14W,Num Cars N Atlantic S,Num Cars S Atlantic N,Avg Wait N14E,Avg Wait S14E,Avg Wait EN14W,Avg Wait ES14W,Avg Wait N Atlantic S,Avg Wait S Atlantic N
2.0,6.0,False,45,30,45,49,27,52,11,14,1.23716696959,0.232667970771,0.146347189556,0.886614474146,1.25757276591,2.91339531724
2.0,6.0,False,45,30,50,49,31,50,15,8,0.247595027801,0.292880987464,0.172514410493,0.302896449809,0.105060783893,1.39290251176
2.0,6.0,False,45,30,44,44,50,51,14,11,0.436561600501,0.160080648766,0.243926904362,0.523184994507,0.0,0.0
2.0,6.0,False,45,30,43,58,42,44,11,15,0.278074743558,0.189539937168,0.195951047081,0.319435929877,3.68034606539,2.05204754983
2.0,6.0,False,45,30,51,47,36,37,11,9,0.495044964382,0.280925984322,0.18442850744,0.187712824157,0.0,0.65835819065
2.0,6.0,False,45,30,26,43,44,36,11,18,0.216424944233,0.324404801006,0.303738205994,0.30294049218,0.0,0.339706256566
2.0,6.0,False,45,30,46,56,41,44,15,10,1.27781689595,0.203359317769,0.155649689196,0.41226184849,1.10979283997,0.233098512813
2.0,6.0,False,45,30,48,49,52,49,8,10,0.4680846842,0.290973985512,0.334021583226,0.557124756958,1.71183311885,1.20931908196
2.0,6.0,False,45,30,41,54,46,39,9,12,0.194587276367,0.26027065278,0.315061359801,0.303986365604,2.37541623111,0.851730818749
2.0,6.0,False,45,30,39,49,35,49,13,10,0.169181447104,0.351252776383,0.151687974317,0.28868119788,1.41524761117,3.82303269827
2.0,6.0,False,45,30,39,46,35,37,12,16,0.692292723203,0.0843451559687,0.457648949189,0.542237055212,1.23103449361,0.559000027899
2.0,6.0,False,45,30,51,35,36,42,11,12,0.882534708369,0.173505986294,0.130656790697,1.34455004127,2.04218954562,0.0
2.0,6.0,False,45,30,35,42,47,40,16,15,0.476832587082,0.226013210514,0.233502066091,0.421617941328,0.570032173536,10.1427621905
2.0,6.0,False,45,30,46,43,45,47,9,15,0.38150352458,0.170876043786,0.313738703565,0.459058043429,0.901543786079,0.597349043724
2.0,6.0,False,45,30,34,58,37,31,10,15,0.586071537484,0.249765008427,0.200445041598,0.221493616549,1.05655464846,1.82341095971
2.0,6.0,False,45,30,46,56,49,41,9,12,0.621806923445,0.129668925263,0.153143374204,0.284064855067,4.01517659053,1.43274549894
