Fourteenth Arrival,Atlantic Arrival,Traffic Light,14 Green Light,14 Red Light,Num Cars N14E,Num Cars S14E,Num Cars EN14W,Num Cars ES14W,Num Cars N Atlantic S,Num Cars S Atlantic N,Avg Wait N14E,Avg Wait S14E,Avg Wait EN14W,Avg Wait ES14W,Avg Wait N Atlantic S,Avg Wait S Atlantic N
0.1,10.0,True,38,15,86,75,68,78,20,18,5.17805129473,5.5237001358,4.01910136983,4.85432775019,11.7854502498,9.70582537913
0.1,10.0,True,38,15,89,94,87,106,31,26,1.68763176143,2.72998091766,2.30918824638,3.06391607419,8.53493126572,11.345641167
0.1,10.0,True,38,15,46,53,52,53,17,23,2.86096705737,2.32248706559,1.86203682051,2.62817104188,5.73944905313,6.01746643954
0.1,10.0,True,38,15,59,69,54,50,25,22,2.19152561418,1.69821276918,1.09535057643,1.46797304343,7.28996229516,7.82827449961
0.1,10.0,True,38,15,97,102,116,100,20,33,4.05789077935,1.91383428312,3.9302948856,3.23768729659,8.37664340867,13.5835174207
0.1,10.0,True,38,15,67,90,80,110,16,25,2.47630556675,2.59493045313,1.80387485706,4.15698852971,3.32776143421,6.97157255074
0.1,10.0,True,38,15,97,83,90,76,25,25,4.0613432514,2.67370124555,3.17347272394,2.92482427134,10.5229707911,12.1223780097
0.1,10.0,True,38,15,91,96,112,101,24,22,3.15111856367,3.54587325483,4.15268238435,3.27592399548,8.7330052073,5.92966305696
0.1,10.0,True,38,15,89,96,114,78,18,24,1.91479300821,1.95262789935,3.61187705194,2.11749256007,6.39821917538,9.32655756784
0.1,10.0,True,38,15,102,93,96,105,15,24,3.5086757714,3.42602532784,3.12465916365,4.01792248924,6.9453013492,9.60929401193
0.1,10.0,True,38,15,114,80,110,106,27,29,3.58300399273,1.81488794108,2.9463017247,3.35369315479,8.08933677327,10.202806322
0.1,10.0,True,38,15,66,93,70,70,21,18,2.75377786166,2.17220833407,1.73223056498,2.93121771496,6.35232231588,5.39082274291
0.1,10.0,True,38,15,109,100,124,111,28,24,2.74633681137,2.08454100672,2.29594646016,3.90494428259,11.0377479687,6.28353382161
0.1,10.0,True,38,15,98,115,92,115,26,25,5.33811283237,3.27185389967,4.79212891672,6.29096374872,10.1197907994,11.6818258279
0.1,10.0,True,38,15,105,92,94,85,26,27,4.57429481064,6.01698556192,4.85549147661,5.00474765897,11.95906728,6.93739422432
0.1,10.0,True,38,15,66,71,71,69,12,30,3.47596837548,2.687182538,2.16275788753,3.19334470867,1.2133699987,11.5127388491
0.1,10.0,True,38,15,76,60,57,59,20,18,2.60859557016,1.4537687866,1.55485781716,1.94387798981,11.7105062243,1.68342020259
0.1,10.0,True,38,15,73,92,88,69,19,20,2.74780599179,6.09750004015,4.81922249155,3.62942654062,9.19439957581,13.9754505172
0.1,10.0,True,38,15,106,80,107,100,23,23,2.21989983605,2.73799053022,2.88928590045,3.36102701602,8.37365794515,8.34427910428
0.1,10.0,True,38,15,75,79,100,100,28,20,5.08310643189,2.89150589906,5.15007111128,3.42548526782,9.66319867518,2.28178227813
0.1,10.0,True,38,15,97,100,102,101,29,32,3.49845238836,4.84636036468,3.42409397691,2.66094261341,7.64844166783,14.9105014601
